time,m_ballast_pumped,m_pitch,m_pressure,density
2024-08-06T18:47:12Z,NaN,NaN,NaN,1025.1884
2024-08-06T18:47:16Z,NaN,NaN,NaN,1025.1761
2024-08-06T18:47:20Z,NaN,NaN,NaN,1025.0077
2024-08-06T18:47:23Z,NaN,NaN,NaN,1024.926
2024-08-06T18:47:30Z,NaN,NaN,NaN,1024.7838
2024-08-06T18:47:32Z,-255.744,NaN,NaN,NaN
2024-08-06T18:47:37Z,NaN,NaN,NaN,1024.6205
2024-08-06T18:47:40Z,NaN,NaN,NaN,1024.5182
2024-08-06T18:47:44Z,NaN,NaN,NaN,1024.2069
2024-08-06T18:47:44Z,NaN,NaN,NaN,1023.3714
2024-08-06T18:47:48Z,NaN,NaN,3.39058,1021.9893
2024-08-06T18:47:51Z,NaN,NaN,NaN,1021.5382
2024-08-06T18:47:58Z,NaN,NaN,NaN,1020.6284
2024-08-06T18:48:00Z,NaN,NaN,NaN,NaN
2024-08-06T18:48:05Z,NaN,NaN,NaN,1020.5902
2024-08-06T18:48:12Z,NaN,NaN,NaN,1020.6023
2024-08-06T18:48:19Z,NaN,NaN,NaN,1020.60675
2024-08-06T18:48:20Z,NaN,NaN,NaN,1020.60974
2024-08-06T18:48:26Z,NaN,NaN,NaN,1020.6028
2024-08-06T18:48:32Z,-255.249,NaN,NaN,1020.58765
2024-08-06T18:48:33Z,NaN,NaN,NaN,1020.57715
2024-08-06T18:48:36Z,NaN,NaN,4.04905,NaN
2024-08-06T18:48:40Z,NaN,NaN,NaN,1020.57
2024-08-06T18:48:40Z,NaN,NaN,NaN,1020.5369
2024-08-06T18:48:47Z,NaN,NaN,NaN,1020.5369
2024-08-06T18:48:48Z,NaN,NaN,NaN,NaN
2024-08-06T18:48:54Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:00Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:01Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:08Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:15Z,NaN,NaN,NaN,1020.54926
2024-08-06T18:49:22Z,NaN,NaN,NaN,1020.58746
2024-08-06T18:49:24Z,NaN,NaN,4.54985,NaN
2024-08-06T18:49:29Z,NaN,NaN,NaN,1020.61896
2024-08-06T18:49:32Z,255.834,NaN,NaN,1020.63727
2024-08-06T18:49:36Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:36Z,NaN,NaN,NaN,1020.6623
2024-08-06T18:49:43Z,NaN,NaN,NaN,1020.7031
2024-08-06T18:49:44Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:50Z,NaN,NaN,NaN,NaN
2024-08-06T18:49:57Z,NaN,NaN,NaN,1022.0509
2024-08-06T18:50:04Z,NaN,NaN,NaN,1022.9548
2024-08-06T18:50:08Z,NaN,NaN,NaN,1023.94965
2024-08-06T18:50:11Z,NaN,NaN,NaN,1024.311
2024-08-06T18:50:12Z,NaN,NaN,3.56447,1024.644
2024-08-06T18:50:18Z,NaN,NaN,NaN,NaN
2024-08-06T18:50:25Z,NaN,NaN,NaN,1024.6536
2024-08-06T18:50:32Z,NaN,NaN,NaN,NaN
2024-08-06T18:50:32Z,255.834,NaN,NaN,1024.6897
2024-08-06T18:50:39Z,NaN,NaN,NaN,NaN
2024-08-06T18:50:46Z,NaN,NaN,NaN,1024.7784
2024-08-06T18:50:53Z,NaN,NaN,NaN,1024.8397
2024-08-06T18:50:56Z,NaN,NaN,NaN,1024.8904
2024-08-06T18:51:00Z,NaN,NaN,NaN,1024.984
2024-08-06T18:51:00Z,NaN,NaN,2.31941,NaN
2024-08-06T18:51:07Z,NaN,NaN,NaN,1025.08
2024-08-06T18:51:14Z,NaN,NaN,NaN,1025.211
2024-08-06T18:51:16Z,NaN,NaN,NaN,NaN
2024-08-06T18:51:21Z,NaN,NaN,NaN,1025.2134
2024-08-06T18:51:28Z,NaN,NaN,NaN,NaN
2024-08-06T18:51:32Z,256.329,NaN,NaN,1025.2046
2024-08-06T18:51:35Z,NaN,NaN,NaN,1025.2057
2024-08-06T18:51:36Z,NaN,NaN,NaN,1025.2036
2024-08-06T18:51:42Z,NaN,NaN,NaN,NaN
2024-08-06T18:51:48Z,NaN,NaN,1.12536,1025.2084
2024-08-06T18:51:49Z,NaN,NaN,NaN,1025.2104
2024-08-06T18:51:56Z,NaN,NaN,NaN,1025.2136
2024-08-06T18:51:56Z,NaN,NaN,NaN,NaN
2024-08-06T18:52:03Z,NaN,NaN,NaN,1025.2158
2024-08-06T18:52:10Z,NaN,NaN,NaN,NaN
2024-08-06T18:52:17Z,NaN,NaN,NaN,1025.22
2024-08-06T18:52:20Z,NaN,NaN,NaN,1025.2231
2024-08-06T18:52:24Z,NaN,NaN,NaN,NaN
2024-08-06T18:52:31Z,NaN,NaN,NaN,1025.226
2024-08-06T18:52:32Z,257.317,NaN,NaN,1025.2302
2024-08-06T18:52:36Z,NaN,NaN,0.39734,1025.2338
2024-08-06T18:52:38Z,NaN,NaN,NaN,1025.2399
2024-08-06T18:52:40Z,NaN,NaN,NaN,1025.2399
2024-08-06T18:53:09Z,NaN,NaN,NaN,NaN
2024-08-06T18:53:13Z,NaN,NaN,NaN,NaN
2024-08-06T18:53:17Z,NaN,-0.359538,NaN,1025.2347
2024-08-06T18:53:20Z,NaN,NaN,NaN,1025.2279
2024-08-06T18:53:25Z,NaN,NaN,0.550364,1025.2198
2024-08-06T18:53:27Z,NaN,NaN,NaN,NaN
2024-08-06T18:53:33Z,NaN,NaN,NaN,1025.2141
2024-08-06T18:53:34Z,NaN,NaN,NaN,1025.2048
2024-08-06T18:53:37Z,NaN,NaN,NaN,1025.199
2024-08-06T18:53:41Z,NaN,NaN,NaN,NaN
2024-08-06T18:53:45Z,NaN,NaN,NaN,1025.1895
2024-08-06T18:53:48Z,NaN,NaN,NaN,NaN
2024-08-06T18:53:55Z,NaN,NaN,NaN,1025.1821
2024-08-06T18:53:57Z,NaN,-0.50091,NaN,NaN
2024-08-06T18:54:02Z,NaN,NaN,NaN,1025.1726
2024-08-06T18:54:05Z,NaN,NaN,NaN,1025.1613
2024-08-06T18:54:09Z,NaN,NaN,NaN,1024.9664
2024-08-06T18:54:13Z,NaN,NaN,1.65167,1024.8949
2024-08-06T18:54:16Z,NaN,NaN,NaN,NaN
2024-08-06T18:54:17Z,NaN,NaN,NaN,1024.7596
2024-08-06T18:54:23Z,NaN,NaN,NaN,1024.6929
2024-08-06T18:54:30Z,NaN,NaN,NaN,NaN
2024-08-06T18:54:33Z,NaN,NaN,NaN,1024.4854
2024-08-06T18:54:37Z,NaN,-0.537561,NaN,1024.3583
2024-08-06T18:54:37Z,NaN,NaN,NaN,1023.7093
2024-08-06T18:54:44Z,NaN,NaN,NaN,1022.8218
2024-08-06T18:54:49Z,NaN,NaN,NaN,NaN
2024-08-06T18:54:51Z,NaN,NaN,NaN,1021.50366
2024-08-06T18:54:53Z,NaN,NaN,NaN,1020.7347
2024-08-06T18:54:57Z,NaN,NaN,NaN,NaN
2024-08-06T18:54:58Z,NaN,NaN,NaN,1020.5757
2024-08-06T18:55:01Z,NaN,NaN,2.34724,1020.5826
2024-08-06T18:55:05Z,NaN,NaN,NaN,1020.5932
2024-08-06T18:55:05Z,NaN,NaN,NaN,NaN
2024-08-06T18:55:12Z,NaN,NaN,NaN,1020.5907
2024-08-06T18:55:17Z,NaN,-0.459022,NaN,1020.5907
2024-08-06T18:55:19Z,NaN,NaN,NaN,1020.5878
2024-08-06T18:55:21Z,NaN,NaN,NaN,1020.5744
2024-08-06T18:55:26Z,NaN,NaN,NaN,NaN
2024-08-06T18:55:33Z,NaN,NaN,NaN,1020.56506
2024-08-06T18:55:40Z,NaN,NaN,NaN,1020.5175
2024-08-06T18:55:41Z,NaN,NaN,NaN,1020.5175
2024-08-06T18:55:45Z,NaN,NaN,NaN,NaN
2024-08-06T18:55:47Z,NaN,NaN,NaN,NaN
2024-08-06T18:55:49Z,NaN,NaN,2.95469,NaN
2024-08-06T18:55:54Z,NaN,NaN,NaN,NaN
2024-08-06T18:55:57Z,NaN,-0.45204,NaN,NaN
2024-08-06T18:56:01Z,NaN,NaN,NaN,NaN
2024-08-06T18:56:05Z,NaN,NaN,NaN,1020.5307
2024-08-06T18:56:08Z,NaN,NaN,NaN,1020.5779
2024-08-06T18:56:15Z,NaN,NaN,NaN,NaN
2024-08-06T18:56:17Z,NaN,NaN,NaN,1020.5954
2024-08-06T18:56:22Z,NaN,NaN,NaN,1020.6328
2024-08-06T18:56:25Z,NaN,NaN,NaN,1020.6566
2024-08-06T18:56:29Z,NaN,NaN,NaN,1021.1992
2024-08-06T18:56:29Z,NaN,NaN,NaN,NaN
2024-08-06T18:56:33Z,NaN,NaN,NaN,1022.7764
2024-08-06T18:56:36Z,NaN,NaN,NaN,1023.9518
2024-08-06T18:56:37Z,NaN,-0.455531,3.58302,1024.3605
2024-08-06T18:56:43Z,NaN,NaN,NaN,1024.6176
2024-08-06T18:56:45Z,NaN,NaN,NaN,1024.647
2024-08-06T18:56:50Z,NaN,NaN,NaN,1024.7018
2024-08-06T18:56:57Z,NaN,NaN,NaN,NaN
2024-08-06T18:57:04Z,NaN,NaN,NaN,1024.7656
2024-08-06T18:57:05Z,NaN,NaN,NaN,NaN
2024-08-06T18:57:11Z,NaN,NaN,NaN,1024.8451
2024-08-06T18:57:17Z,NaN,-0.436332,NaN,1024.8765
2024-08-06T18:57:18Z,NaN,NaN,NaN,1024.9496
2024-08-06T18:57:21Z,NaN,NaN,NaN,1024.9603
2024-08-06T18:57:25Z,NaN,NaN,4.28322,1024.9885
2024-08-06T18:57:25Z,NaN,NaN,NaN,1025.0675
2024-08-06T18:57:32Z,NaN,NaN,NaN,NaN
2024-08-06T18:57:39Z,NaN,NaN,NaN,1025.1984
2024-08-06T18:57:46Z,NaN,NaN,NaN,NaN
2024-08-06T18:57:49Z,NaN,NaN,NaN,1025.2087
2024-08-06T18:57:53Z,NaN,NaN,NaN,1025.2078
2024-08-06T18:57:57Z,NaN,0.361283,NaN,1025.2078
2024-08-06T18:58:00Z,NaN,NaN,NaN,1025.207
2024-08-06T18:58:05Z,NaN,NaN,NaN,1025.2074
2024-08-06T18:58:07Z,NaN,NaN,NaN,1025.2096
2024-08-06T18:58:09Z,NaN,NaN,NaN,NaN
2024-08-06T18:58:13Z,NaN,NaN,3.6804,1025.213
2024-08-06T18:58:14Z,NaN,NaN,NaN,NaN
2024-08-06T18:58:17Z,NaN,NaN,NaN,1025.2158
2024-08-06T18:58:21Z,NaN,NaN,NaN,1025.2205
2024-08-06T18:58:28Z,NaN,NaN,NaN,1025.2244
2024-08-06T18:58:29Z,NaN,NaN,NaN,1025.2279
2024-08-06T18:58:33Z,NaN,NaN,NaN,1025.2318
2024-08-06T18:58:35Z,NaN,NaN,NaN,1025.2354
2024-08-06T18:58:37Z,NaN,0.459022,NaN,NaN
2024-08-06T18:58:42Z,NaN,NaN,NaN,1025.2393
2024-08-06T18:58:49Z,NaN,NaN,NaN,1025.2393
2024-08-06T18:58:49Z,NaN,NaN,NaN,NaN
2024-08-06T18:58:56Z,NaN,NaN,NaN,1025.2296
2024-08-06T18:59:01Z,NaN,NaN,2.46316,1025.2292
2024-08-06T18:59:03Z,NaN,NaN,NaN,1025.2239
2024-08-06T18:59:09Z,NaN,NaN,NaN,1025.2157
2024-08-06T18:59:10Z,NaN,NaN,NaN,1025.2098
2024-08-06T18:59:17Z,NaN,NaN,NaN,1025.2012
2024-08-06T18:59:17Z,NaN,0.432842,NaN,1025.1941
2024-08-06T18:59:24Z,NaN,NaN,NaN,NaN
2024-08-06T18:59:29Z,NaN,NaN,NaN,1025.1849
2024-08-06T18:59:31Z,NaN,NaN,NaN,1025.1785
2024-08-06T18:59:33Z,NaN,NaN,NaN,1025.1616
2024-08-06T18:59:38Z,NaN,NaN,NaN,1025.0261
2024-08-06T18:59:45Z,NaN,NaN,NaN,1024.8898
2024-08-06T18:59:49Z,NaN,NaN,1.19028,1024.8453
2024-08-06T18:59:52Z,NaN,NaN,NaN,1024.731
2024-08-06T18:59:57Z,NaN,0.525344,NaN,NaN
2024-08-06T18:59:59Z,NaN,NaN,NaN,1024.557
2024-08-06T19:00:06Z,NaN,NaN,NaN,1024.3755
2024-08-06T19:00:09Z,NaN,NaN,NaN,1024.1997
2024-08-06T19:00:13Z,NaN,NaN,NaN,1023.13947
2024-08-06T19:00:17Z,NaN,NaN,NaN,1022.4084
2024-08-06T19:00:20Z,NaN,NaN,NaN,1021.47736
2024-08-06T19:00:27Z,NaN,NaN,NaN,NaN
2024-08-06T19:00:29Z,NaN,NaN,NaN,1020.7584
2024-08-06T19:00:33Z,NaN,NaN,NaN,1020.6168
2024-08-06T19:00:34Z,NaN,NaN,NaN,1020.60205
2024-08-06T19:00:37Z,NaN,0.481711,0.515586,1020.5821
2024-08-06T19:00:41Z,NaN,NaN,NaN,1020.5599
2024-08-06T19:00:48Z,NaN,NaN,NaN,1020.5601
2024-08-06T19:00:49Z,NaN,NaN,NaN,1020.5606
2024-08-06T19:00:57Z,NaN,NaN,NaN,NaN
2024-08-06T19:01:21Z,NaN,NaN,NaN,1020.559
2024-08-06T19:01:25Z,NaN,NaN,0.434437,1020.5592
2024-08-06T19:01:29Z,NaN,NaN,NaN,1020.5253
2024-08-06T19:01:29Z,NaN,NaN,NaN,1020.5253
2024-08-06T19:01:36Z,NaN,NaN,NaN,NaN
2024-08-06T19:01:41Z,NaN,NaN,NaN,NaN
2024-08-06T19:01:43Z,NaN,NaN,NaN,NaN
2024-08-06T19:01:50Z,NaN,NaN,NaN,NaN
2024-08-06T19:01:57Z,NaN,NaN,NaN,1020.5694
2024-08-06T19:02:04Z,NaN,NaN,NaN,NaN
2024-08-06T19:02:11Z,NaN,NaN,NaN,1020.575
2024-08-06T19:02:14Z,NaN,NaN,1.51256,NaN
2024-08-06T19:02:18Z,NaN,NaN,NaN,1020.58795
2024-08-06T19:02:25Z,NaN,NaN,NaN,1020.60516
2024-08-06T19:02:32Z,NaN,NaN,NaN,1020.7056
2024-08-06T19:02:39Z,NaN,NaN,NaN,1021.6176
2024-08-06T19:02:46Z,NaN,NaN,NaN,NaN
2024-08-06T19:02:53Z,NaN,NaN,NaN,NaN
2024-08-06T19:02:58Z,NaN,NaN,NaN,1023.1916
2024-08-06T19:03:00Z,NaN,NaN,NaN,1024.211
2024-08-06T19:03:02Z,NaN,NaN,2.23363,1024.5486
2024-08-06T19:03:07Z,NaN,NaN,NaN,1024.6295
2024-08-06T19:03:14Z,NaN,NaN,NaN,1024.6901
2024-08-06T19:03:21Z,NaN,NaN,NaN,NaN
2024-08-06T19:03:28Z,NaN,NaN,NaN,1024.7406
2024-08-06T19:03:35Z,NaN,NaN,NaN,1024.8657
2024-08-06T19:03:42Z,NaN,NaN,NaN,1024.882
2024-08-06T19:03:49Z,NaN,NaN,NaN,1024.8658
2024-08-06T19:03:50Z,NaN,NaN,2.80399,1024.7312
2024-08-06T19:03:54Z,NaN,NaN,NaN,1024.3215
2024-08-06T19:03:56Z,NaN,NaN,NaN,NaN
2024-08-06T19:04:03Z,NaN,NaN,NaN,1022.61755
2024-08-06T19:04:10Z,NaN,NaN,NaN,1020.6375
2024-08-06T19:04:17Z,NaN,NaN,NaN,1020.503
2024-08-06T19:04:24Z,NaN,NaN,NaN,NaN
2024-08-06T19:04:31Z,NaN,NaN,NaN,1020.5026
2024-08-06T19:04:38Z,NaN,NaN,3.38826,1020.5122
2024-08-06T19:04:38Z,NaN,NaN,NaN,1020.5784
2024-08-06T19:04:42Z,NaN,NaN,NaN,NaN
2024-08-06T19:04:45Z,NaN,NaN,NaN,NaN
2024-08-06T19:04:52Z,NaN,NaN,NaN,1020.5866
2024-08-06T19:04:59Z,NaN,NaN,NaN,NaN
2024-08-06T19:05:06Z,NaN,NaN,NaN,1020.5929
2024-08-06T19:05:13Z,NaN,NaN,NaN,NaN
2024-08-06T19:05:20Z,NaN,NaN,NaN,1020.6129
2024-08-06T19:05:26Z,NaN,NaN,4.03282,1020.69855
2024-08-06T19:05:27Z,NaN,NaN,NaN,1021.84937
2024-08-06T19:05:30Z,NaN,NaN,NaN,NaN
2024-08-06T19:05:34Z,NaN,NaN,NaN,1023.1167
2024-08-06T19:05:41Z,NaN,NaN,NaN,NaN
2024-08-06T19:05:48Z,NaN,NaN,NaN,1024.1697
2024-08-06T19:05:55Z,NaN,NaN,NaN,1024.6177
2024-08-06T19:06:02Z,NaN,NaN,NaN,NaN
2024-08-06T19:06:09Z,NaN,NaN,NaN,NaN
2024-08-06T19:06:14Z,NaN,NaN,4.02818,1024.6876
2024-08-06T19:06:16Z,NaN,NaN,NaN,1024.7527
2024-08-06T19:06:18Z,NaN,NaN,NaN,NaN
2024-08-06T19:06:23Z,NaN,NaN,NaN,1024.82
2024-08-06T19:06:30Z,NaN,NaN,NaN,NaN
2024-08-06T19:06:37Z,NaN,NaN,NaN,1024.8418
2024-08-06T19:06:44Z,NaN,NaN,NaN,1024.9601
2024-08-06T19:06:51Z,NaN,NaN,NaN,NaN
2024-08-06T19:06:58Z,NaN,NaN,NaN,1024.9447
2024-08-06T19:07:02Z,NaN,NaN,2.88746,NaN
2024-08-06T19:07:05Z,NaN,NaN,NaN,1025.0234
2024-08-06T19:07:06Z,NaN,NaN,NaN,NaN
2024-08-06T19:07:12Z,NaN,NaN,NaN,1025.1246
2024-08-06T19:07:19Z,NaN,NaN,NaN,NaN
2024-08-06T19:07:26Z,NaN,NaN,NaN,1025.1814
2024-08-06T19:07:33Z,NaN,NaN,NaN,NaN
2024-08-06T19:07:40Z,NaN,NaN,NaN,1025.1932
2024-08-06T19:07:47Z,NaN,NaN,NaN,1025.1925
2024-08-06T19:07:50Z,NaN,NaN,1.53575,1025.1932
2024-08-06T19:07:54Z,NaN,NaN,NaN,NaN
2024-08-06T19:08:01Z,NaN,NaN,NaN,1025.198
2024-08-06T19:08:08Z,NaN,NaN,NaN,1025.1993
2024-08-06T19:08:15Z,NaN,NaN,NaN,NaN
2024-08-06T19:08:22Z,NaN,NaN,NaN,NaN
2024-08-06T19:08:29Z,NaN,NaN,NaN,1025.2014
2024-08-06T19:08:36Z,NaN,NaN,NaN,1025.2048
2024-08-06T19:08:38Z,NaN,NaN,0.703388,1025.2064
2024-08-06T19:08:43Z,NaN,NaN,NaN,NaN
2024-08-06T19:08:50Z,NaN,NaN,NaN,NaN
2024-08-06T19:08:57Z,NaN,NaN,NaN,1025.21
2024-08-06T19:09:02Z,NaN,NaN,NaN,NaN
2024-08-06T19:09:04Z,NaN,NaN,NaN,1025.2144
2024-08-06T19:09:06Z,NaN,NaN,NaN,1025.2172
2024-08-06T19:09:26Z,NaN,NaN,0.144619,NaN
2024-08-06T19:09:34Z,NaN,NaN,NaN,1025.2216
2024-08-06T19:09:38Z,NaN,NaN,NaN,NaN
2024-08-06T19:09:42Z,NaN,-0.246091,NaN,1025.2244
2024-08-06T19:09:46Z,NaN,NaN,NaN,1025.2281
2024-08-06T19:09:53Z,NaN,NaN,NaN,NaN
2024-08-06T19:09:58Z,NaN,NaN,NaN,1025.2316
2024-08-06T19:10:00Z,NaN,NaN,NaN,1025.2362
2024-08-06T19:10:07Z,NaN,NaN,NaN,NaN
2024-08-06T19:10:10Z,NaN,NaN,NaN,1025.2404
2024-08-06T19:10:14Z,NaN,NaN,NaN,NaN
2024-08-06T19:10:14Z,NaN,NaN,1.18796,1025.2466
2024-08-06T19:10:21Z,NaN,NaN,NaN,1025.247
2024-08-06T19:10:22Z,NaN,-0.481711,NaN,1025.247
2024-08-06T19:10:28Z,NaN,NaN,NaN,NaN
2024-08-06T19:10:35Z,NaN,NaN,NaN,1025.2421
2024-08-06T19:10:42Z,NaN,NaN,NaN,NaN
2024-08-06T19:10:49Z,NaN,NaN,NaN,1025.2394
2024-08-06T19:10:56Z,NaN,NaN,NaN,1025.2332
2024-08-06T19:11:02Z,NaN,NaN,2.11538,1025.2263
2024-08-06T19:11:03Z,NaN,NaN,NaN,NaN
2024-08-06T19:11:06Z,NaN,-0.443314,NaN,1025.218
2024-08-06T19:11:10Z,NaN,NaN,NaN,1025.2095
2024-08-06T19:11:10Z,NaN,NaN,NaN,NaN
2024-08-06T19:11:17Z,NaN,NaN,NaN,1025.2
2024-08-06T19:11:24Z,NaN,NaN,NaN,NaN
2024-08-06T19:11:31Z,NaN,NaN,NaN,1025.1903
2024-08-06T19:11:38Z,NaN,NaN,NaN,1025.1796
2024-08-06T19:11:45Z,NaN,NaN,NaN,1025.1613
2024-08-06T19:11:46Z,NaN,-0.479966,NaN,NaN
2024-08-06T19:11:50Z,NaN,NaN,2.75298,1025.0314
2024-08-06T19:11:52Z,NaN,NaN,NaN,NaN
2024-08-06T19:11:59Z,NaN,NaN,NaN,1024.8873
2024-08-06T19:12:03Z,NaN,NaN,NaN,1024.8839
2024-08-06T19:12:06Z,NaN,NaN,NaN,NaN
2024-08-06T19:12:13Z,NaN,NaN,NaN,1024.7144
2024-08-06T19:12:20Z,NaN,NaN,NaN,1024.4905
2024-08-06T19:12:27Z,NaN,-0.47473,NaN,NaN
2024-08-06T19:12:27Z,NaN,NaN,NaN,1024.4175
2024-08-06T19:12:34Z,NaN,NaN,NaN,NaN
2024-08-06T19:12:39Z,NaN,NaN,3.44623,1023.83923
2024-08-06T19:12:41Z,NaN,NaN,NaN,1022.68555
2024-08-06T19:12:48Z,NaN,NaN,NaN,NaN
2024-08-06T19:12:51Z,NaN,NaN,NaN,1021.5429
2024-08-06T19:12:55Z,NaN,NaN,NaN,NaN
2024-08-06T19:13:02Z,NaN,NaN,NaN,1020.67267
2024-08-06T19:13:07Z,NaN,-0.464258,NaN,1020.53094
2024-08-06T19:13:09Z,NaN,NaN,NaN,1020.53296
2024-08-06T19:13:16Z,NaN,NaN,NaN,NaN
2024-08-06T19:13:23Z,NaN,NaN,NaN,1020.5449
2024-08-06T19:13:27Z,NaN,NaN,4.17193,NaN
2024-08-06T19:13:30Z,NaN,NaN,NaN,1020.5483
2024-08-06T19:13:37Z,NaN,NaN,NaN,1020.5503
2024-08-06T19:13:39Z,NaN,NaN,NaN,NaN
2024-08-06T19:13:44Z,NaN,NaN,NaN,1020.5504
2024-08-06T19:13:47Z,NaN,0.577704,NaN,NaN
2024-08-06T19:13:51Z,NaN,NaN,NaN,1020.54346
2024-08-06T19:13:58Z,NaN,NaN,NaN,1020.54346
2024-08-06T19:14:05Z,NaN,NaN,NaN,NaN
2024-08-06T19:14:12Z,NaN,NaN,NaN,NaN
2024-08-06T19:14:15Z,NaN,NaN,3.56679,NaN
2024-08-06T19:14:19Z,NaN,NaN,NaN,NaN
2024-08-06T19:14:26Z,NaN,NaN,NaN,1020.5687
2024-08-06T19:14:27Z,NaN,0.466003,NaN,NaN
2024-08-06T19:14:33Z,NaN,NaN,NaN,1020.57623
2024-08-06T19:14:35Z,NaN,NaN,NaN,1020.58417
2024-08-06T19:14:40Z,NaN,NaN,NaN,NaN
2024-08-06T19:14:47Z,NaN,NaN,NaN,1020.5972
2024-08-06T19:14:54Z,NaN,NaN,NaN,1020.62463
2024-08-06T19:15:01Z,NaN,NaN,NaN,1021.7247
2024-08-06T19:15:03Z,NaN,NaN,2.33101,NaN
2024-08-06T19:15:07Z,NaN,0.479966,NaN,1022.99835
2024-08-06T19:15:08Z,NaN,NaN,NaN,NaN
2024-08-06T19:15:15Z,NaN,NaN,NaN,1024.1361
2024-08-06T19:15:22Z,NaN,NaN,NaN,NaN
2024-08-06T19:15:29Z,NaN,NaN,NaN,1024.5621
2024-08-06T19:15:36Z,NaN,NaN,NaN,NaN
2024-08-06T19:15:43Z,NaN,NaN,NaN,1024.6263
2024-08-06T19:15:50Z,NaN,NaN,NaN,1024.7369
2024-08-06T19:15:51Z,NaN,0.509636,1.10913,NaN
2024-08-06T19:15:57Z,NaN,NaN,NaN,1024.7473
2024-08-06T19:16:04Z,NaN,NaN,NaN,NaN
2024-08-06T19:16:11Z,NaN,NaN,NaN,1024.8627
2024-08-06T19:16:18Z,NaN,NaN,NaN,NaN
2024-08-06T19:16:25Z,NaN,NaN,NaN,1024.895
2024-08-06T19:16:32Z,NaN,NaN,NaN,NaN
2024-08-06T19:16:35Z,NaN,0.459022,NaN,1024.9363
2024-08-06T19:16:39Z,NaN,NaN,0.492401,NaN
2024-08-06T19:16:39Z,NaN,NaN,NaN,1024.9564
2024-08-06T19:16:46Z,NaN,NaN,NaN,1024.9498
2024-08-06T19:16:47Z,NaN,NaN,NaN,NaN
2024-08-06T19:16:51Z,NaN,NaN,NaN,1024.9939
2024-08-06T19:17:23Z,NaN,NaN,NaN,NaN
2024-08-06T19:17:23Z,NaN,NaN,NaN,1025.0939
2024-08-06T19:17:27Z,NaN,NaN,0.494719,1025.198
2024-08-06T19:17:30Z,NaN,NaN,NaN,1025.194
2024-08-06T19:17:35Z,NaN,NaN,NaN,NaN
2024-08-06T19:17:37Z,NaN,NaN,NaN,NaN
2024-08-06T19:17:44Z,NaN,NaN,NaN,1025.193
2024-08-06T19:17:51Z,NaN,NaN,NaN,NaN
2024-08-06T19:17:58Z,NaN,NaN,NaN,1025.1942
2024-08-06T19:18:05Z,NaN,NaN,NaN,NaN
2024-08-06T19:18:12Z,NaN,NaN,NaN,1025.1958
2024-08-06T19:18:15Z,NaN,NaN,1.64935,NaN
2024-08-06T19:18:19Z,NaN,NaN,NaN,1025.1974
2024-08-06T19:18:26Z,NaN,NaN,NaN,1025.2018
2024-08-06T19:18:33Z,NaN,NaN,NaN,NaN
2024-08-06T19:18:40Z,NaN,NaN,NaN,1025.2053
2024-08-06T19:18:47Z,NaN,NaN,NaN,NaN
2024-08-06T19:18:51Z,NaN,NaN,NaN,NaN
2024-08-06T19:18:54Z,NaN,NaN,NaN,1025.2083
2024-08-06T19:19:01Z,NaN,NaN,NaN,NaN
2024-08-06T19:19:03Z,NaN,NaN,2.3055,1025.2122
2024-08-06T19:19:07Z,NaN,NaN,NaN,NaN
2024-08-06T19:19:08Z,NaN,NaN,NaN,1025.2166
2024-08-06T19:19:15Z,NaN,NaN,NaN,NaN
2024-08-06T19:19:22Z,NaN,NaN,NaN,1025.2197
2024-08-06T19:19:29Z,NaN,NaN,NaN,1025.2242
2024-08-06T19:19:36Z,NaN,NaN,NaN,1025.2288
2024-08-06T19:19:43Z,NaN,NaN,NaN,NaN
2024-08-06T19:19:43Z,NaN,NaN,NaN,1025.2336
2024-08-06T19:19:50Z,NaN,NaN,NaN,NaN
2024-08-06T19:19:51Z,NaN,NaN,2.93151,1025.2374
2024-08-06T19:19:57Z,NaN,NaN,NaN,NaN
2024-08-06T19:20:04Z,NaN,NaN,NaN,NaN
2024-08-06T19:20:11Z,NaN,NaN,NaN,1025.2393
2024-08-06T19:20:18Z,NaN,NaN,NaN,1025.2393
2024-08-06T19:20:25Z,NaN,NaN,NaN,1025.2363
2024-08-06T19:20:31Z,NaN,NaN,NaN,1025.2277
2024-08-06T19:20:32Z,NaN,NaN,NaN,1025.2219
2024-08-06T19:20:39Z,NaN,NaN,NaN,NaN
2024-08-06T19:20:39Z,NaN,NaN,3.56447,1025.215
2024-08-06T19:20:46Z,NaN,NaN,NaN,NaN
2024-08-06T19:20:53Z,NaN,NaN,NaN,1025.2065
2024-08-06T19:21:00Z,NaN,NaN,NaN,1025.1995
2024-08-06T19:21:07Z,NaN,NaN,NaN,NaN
2024-08-06T19:21:14Z,NaN,NaN,NaN,1025.1896
2024-08-06T19:21:19Z,NaN,NaN,NaN,NaN
2024-08-06T19:21:21Z,NaN,NaN,NaN,1025.1798
2024-08-06T19:21:27Z,NaN,NaN,4.22062,1025.1699
2024-08-06T19:21:28Z,NaN,NaN,NaN,NaN
